0,0.842433333333,0.833833333333,0.83781,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
1,0.835666666667,0.8245,0.831993333333,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
2,0.838066666667,0.826066666667,0.83214,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
3,0.840366666667,0.8202,0.831143333333,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
4,0.838166666667,0.824433333333,0.832456666667,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
5,0.835833333333,0.821666666667,0.82927,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
6,0.840133333333,0.818666666667,0.832123333333,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
7,0.838766666667,0.8187,0.830753333333,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
8,0.836533333333,0.819866666667,0.828546666667,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
9,0.835333333333,0.825233333333,0.830553333333,0.842433333333,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00000
0,0.841766666667,0.831,0.836103333333,0.841766666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
0,0.843966666667,0.829866666667,0.836223333333,0.843966666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
1,0.842333333333,0.8287,0.835746666667,0.843966666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
2,0.8369,0.826333333333,0.832856666667,0.843966666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
3,0.838866666667,0.826733333333,0.831286666667,0.843966666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
4,0.836233333333,0.826266666667,0.831003333333,0.843966666667,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00000_00006
5,0.8415,0.8256,0.83191,0.8415,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00005_00005
6,0.838033333333,0.818933333333,0.83065,0.8415,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00005_00005
7,0.8337,0.818333333333,0.828346666667,0.8415,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00005_00005
8,0.838933333333,0.821266666667,0.82781,0.8415,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00005_00005
9,0.833566666667,0.8193,0.8268,0.8415,AutoAugmentBasedPopulation_exp_0002_120e_10p_25-2_00005_00005
